ID;Year_of_Birth;Education_Level;Marital_Status;Annual_Salary;Children_at_Home;Teens_at_Home;Registration_Date;Days_Since_Last_Purchase;Electronics_Spending;Toy_Spending;Furniture_Spending;Utilities_Spending;Food_Spending;Clothing_Spending;Number_of_Discount_Purchases;Number_of_Web_Purchases;Number_of_Catalog_Purchases;Number_of_Store_Purchases;Number_of_Website_Visits_per_Month;Campaign_1_Purchase;Campaign_2_Purchase;Campaign_3_Purchase;Campaign_4_Purchase;Campaign_5_Purchase;Purchased;Country
9500;1959;College Degree;Single;58113;0;1;1/4/23;66;221;104;169;102;78;84;3;9;2;8;7;0;0;0;0;0;0;United States
3074;1984;Doctorate;Single;70643;0;0;10/3/22;66;1218;107;304;23;143;33;1;5;8;4;6;0;0;0;0;0;1;United States
5140;1985;Doctorate;Single;64355;1;0;8/4/22;66;1047;0;140;67;38;153;2;4;3;12;8;0;0;0;0;0;0;United States
2611;1959;Master's Degree;Married;82576;0;0;8/1/19;66;1206;55;445;168;18;18;1;2;4;12;1;0;0;1;0;0;0;Spain
916;1972;Doctorate;Single;41644;1;1;5/9/18;67;20;3;4;2;0;2;2;1;0;3;3;0;0;0;0;0;0;United States
10413;1984;College Degree;Single;72570;0;0;4/4/21;67;274;83;216;151;141;224;1;4;6;12;1;0;0;0;0;0;0;United States
3696;1965;College Degree;Divorced;30630;1;1;1/3/21;67;27;1;12;2;0;10;2;2;0;3;7;0;0;0;0;0;0;United States
304;1981;Master's Degree;Single;22944;1;0;12/4/23;67;19;3;19;4;5;26;3;3;0;3;7;0;0;0;0;0;0;United States
5113;1971;Doctorate;Divorced;86979;0;0;11/7/20;67;584;100;835;65;83;35;1;5;5;5;2;1;0;0;0;0;1;United States
2863;1970;College Degree;Single;;1;2;8/4/23;67;738;20;172;52;50;20;6;2;3;10;7;0;1;0;1;0;0;United States
4597;1970;Doctorate;Married;82072;0;0;7/2/20;67;889;55;685;168;92;129;1;3;2;13;1;0;0;0;0;0;0;Spain
675;1973;Master's Degree;Divorced;52034;1;1;5/2/23;67;146;0;93;7;13;73;5;4;2;5;7;0;0;0;0;0;0;United States
4483;1993;College Degree;Single;72354;0;0;4/2/23;67;315;26;473;220;12;182;1;2;10;6;1;0;0;0;0;0;0;Spain
1502;1983;College Degree;Married;28427;1;0;3/1/23;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;United States
736;1983;College Degree;Married;28427;1;0;3/1/23;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;Argentina
4487;1969;Master's Degree;Single;39858;1;0;1/1/23;67;15;20;25;2;7;26;1;2;0;4;6;0;0;0;0;0;1;Spain
3412;1951;Master's Degree;Single;67381;0;1;1/3/23;67;815;8;53;11;0;70;4;2;2;9;7;0;1;0;0;0;0;United States
1744;1965;Elementary School;Single;23529;0;1;1/7/20;67;9;7;13;3;2;20;1;1;1;2;6;0;0;0;0;0;0;United States
5837;1967;College Degree;Single;51479;1;1;12/3/22;67;247;8;160;6;8;65;7;6;3;6;7;0;0;0;0;0;0;United States
3422;1975;College Degree;Single;76068;0;1;11/9/22;67;1115;12;128;33;12;76;1;2;3;4;6;0;1;0;0;1;0;Germany
7462;1954;College Degree;Single;22507;0;0;11/4/22;67;68;0;226;51;157;68;3;10;2;4;9;0;0;0;0;0;0;Chile
10702;1984;College Degree;Single;52413;1;0;11/3/19;67;185;8;133;56;56;12;2;7;1;7;7;0;0;0;0;0;0;United States
2115;1957;College Degree;Married;50116;1;1;6/4/22;68;54;0;10;0;0;2;2;1;0;4;5;0;1;0;0;0;0;Germany
4138;1962;College Degree;Single;76624;0;1;5/4/21;68;411;106;147;54;115;66;1;5;10;7;1;1;0;0;0;0;0;United States
11091;1953;College Degree;Married;34587;1;1;5/3/21;68;7;2;9;2;0;2;2;1;0;3;4;0;0;0;0;0;0;Germany
7712;1946;Doctorate;Single;62159;0;0;4/3/21;68;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;Portugal
3535;1965;College Degree;Single;66294;0;0;3/2/21;68;251;108;334;65;92;117;1;4;3;5;2;0;0;0;0;0;0;United States
5899;1950;Doctorate;Married;5648;1;1;3/7/21;68;28;0;6;1;1;13;1;1;0;0;20;1;0;0;0;0;0;Portugal
8749;1984;College Degree;Married;37235;1;0;2/1/18;68;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;United States
10955;1964;College Degree;Divorced;85620;0;0;1/7/18;68;416;46;925;60;107;46;1;3;6;4;1;0;0;0;0;0;1;United States
9491;1984;College Degree;Married;23976;1;0;12/3/23;68;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;Spain
5286;1987;Master's Degree;Single;41020;0;0;10/1/23;68;112;1;54;7;7;36;1;3;2;4;3;0;0;0;0;0;0;Chile
3409;1984;College Degree;Single;36108;1;0;10/3/23;68;141;8;129;3;11;47;3;7;1;4;9;1;0;0;0;0;0;Spain
2544;1951;Master's Degree;Divorced;57530;0;1;10/4/20;68;50;1;27;6;7;1;1;1;1;4;1;0;0;0;0;0;0;Argentina
2118;1964;High School;Single;62905;0;1;9/10/20;68;166;75;96;119;107;59;3;7;2;8;4;0;0;0;0;0;0;United States
9370;1945;Doctorate;Single;65846;0;0;5/2/23;68;562;81;276;80;40;81;1;6;3;6;4;0;0;0;0;0;0;Chile
4864;1977;College Degree;Single;34380;1;0;5/2/20;68;72;7;58;13;1;24;4;4;1;3;8;0;0;0;0;0;0;Chile
405;1964;College Degree;Divorced;41638;0;1;2/7/23;68;315;0;31;4;0;91;4;5;5;3;8;1;0;0;0;0;0;United States
10513;1992;College Degree;Married;63207;0;0;1/5/22;68;438;169;565;91;169;70;1;2;3;6;7;0;0;0;1;0;0;United States
5138;1950;College Degree;Married;28320;0;1;1/2/23;68;19;1;14;3;2;4;1;1;0;3;8;0;0;0;0;0;0;United States
8387;1957;College Degree;Single;43140;0;1;1/5/20;68;134;8;76;6;0;11;1;4;1;5;6;0;0;0;0;0;0;United States
378;1971;College Degree;Single;52531;0;0;12/2/22;68;283;112;151;51;72;125;2;7;2;10;6;0;0;0;0;0;0;United States
5846;1977;College Degree;Divorced;40246;1;0;12/4/22;68;2;1;6;2;1;1;1;1;0;2;6;0;0;0;0;0;0;Germany
8870;1984;College Degree;Married;35196;1;0;11/7/22;68;75;12;141;43;39;187;6;6;1;5;8;0;0;0;0;0;1;United States
10340;1984;College Degree;Married;35196;1;0;11/7/22;68;75;12;141;43;39;187;6;6;1;5;8;0;0;0;0;0;0;United States
7290;1985;College Degree;Single;70596;0;0;10/5/19;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;United States
8895;1985;College Degree;Single;70596;0;0;10/5/19;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;United States
3635;1962;Doctorate;Single;52597;0;1;5/7/18;69;492;0;37;7;0;42;3;6;3;8;5;0;0;0;0;0;0;Spain
11178;1972;Master's Degree;Single;42394;1;0;3/4/21;69;15;2;10;0;1;4;1;1;0;3;7;0;0;0;0;0;0;Germany
2410;1969;College Degree;Single;81657;0;0;1/4/21;69;364;40;425;158;60;50;1;3;4;8;1;0;0;0;0;0;0;United States
3281;1960;Doctorate;Single;49154;1;1;11/3/20;69;206;10;67;30;27;71;6;4;1;8;6;0;0;0;0;0;0;United States
9905;1952;College Degree;Married;34074;1;1;7/7/23;69;135;1;41;10;1;67;5;3;3;3;6;1;0;0;0;0;0;United States
2437;1989;College Degree;Single;;0;0;6/3/20;69;861;138;461;60;30;61;1;6;5;12;3;0;1;0;1;0;0;United States
2565;1955;Master's Degree;Divorced;70638;0;0;6/1/20;69;1016;12;215;16;12;63;1;4;5;10;3;0;1;0;0;0;0;Spain
7912;1978;College Degree;Single;38136;1;0;4/4/23;69;8;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;Portugal
7072;1973;College Degree;Single;67432;0;1;3/7/23;69;432;79;341;177;136;170;2;8;5;4;4;0;0;0;0;0;0;Brazil
1409;1951;College Degree;Married;40689;0;1;3/5/22;69;270;3;27;39;6;99;7;7;1;5;8;0;0;0;0;0;0;Portugal
5314;1951;College Degree;Married;40689;0;1;3/5/22;69;270;3;27;39;6;99;7;7;1;5;8;0;0;0;0;0;0;United States
7215;1983;College Degree;Single;101970;0;0;3/9/19;69;722;27;102;44;72;168;0;6;8;13;2;0;1;1;1;0;1;Chile
8858;1972;Doctorate;Single;44325;0;1;3/7/20;69;516;0;21;0;0;5;4;8;2;7;8;0;1;0;0;0;0;Chile
895;1948;Doctorate;Single;61467;0;2;12/9/19;69;410;16;114;0;5;49;3;5;2;10;5;0;0;0;0;0;0;United States
10313;1975;College Degree;Single;48178;1;1;10/3/22;69;159;4;45;6;2;38;6;5;1;4;8;0;0;0;0;0;0;United States
642;1980;Elementary School;Single;16005;1;0;8/2/22;69;1;3;2;20;30;47;3;2;1;2;8;0;0;0;0;0;0;Chile
8504;1973;College Degree;Single;79593;0;0;5/9/19;70;350;60;568;110;133;145;1;5;6;7;2;0;0;1;0;0;0;Germany
1020;1973;College Degree;Single;79593;0;0;5/12/18;70;350;60;568;110;133;145;1;5;6;7;2;0;0;1;0;0;0;United States
3717;1959;College Degree;Single;61180;0;1;4/4/21;70;403;24;29;6;24;218;2;5;5;6;3;1;0;0;0;0;0;United States
7646;1989;College Degree;Single;64449;1;0;2/4/21;70;218;63;282;137;35;70;4;5;3;12;4;0;0;0;0;0;0;United States
5796;1963;College Degree;Single;77437;0;0;11/3/23;70;560;21;442;29;44;29;1;4;5;13;1;0;0;1;0;0;0;United States
8625;1976;College Degree;Single;17649;1;0;11/4/20;70;15;1;23;0;5;1;3;3;0;3;8;0;0;0;0;0;0;Portugal
5407;1954;College Degree;Married;53103;0;1;9/11/20;70;729;17;133;11;0;195;5;10;6;7;7;1;0;0;0;0;0;Spain
4356;1971;College Degree;Married;71819;0;1;8/1/23;70;1224;28;140;0;14;168;3;3;3;5;6;0;1;1;0;0;0;United States
2886;1971;Master's Degree;Divorced;74290;0;1;8/12/20;70;1121;0;72;0;12;12;4;10;8;10;6;0;1;0;1;0;0;United States
10057;1951;College Degree;Single;72282;0;0;7/1/23;70;503;27;419;90;139;153;1;5;7;9;7;0;0;0;0;0;1;United States
10741;1951;Master's Degree;Married;47352;0;1;4/11/20;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;United States
5491;1951;Master's Degree;Married;47352;0;1;4/11/20;70;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;Brazil
4442;1961;College Degree;Single;46524;0;1;4/5/20;70;31;19;35;26;14;52;2;1;1;5;3;0;0;0;0;0;0;Chile
3972;1976;College Degree;Married;50200;1;1;4/3/20;70;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;United States
2431;1990;College Degree;Single;18222;0;0;12/8/22;70;12;4;19;12;6;14;1;2;0;3;8;0;0;0;0;0;0;United States
7899;1952;Doctorate;Single;77610;0;1;10/9/22;70;1245;33;332;21;33;16;2;4;7;4;7;0;0;0;0;0;0;Brazil
9703;1970;Doctorate;Single;38097;1;1;10/3/22;70;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;1;Spain
6927;1968;Doctorate;Single;44377;1;1;10/5/19;70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;Spain
7005;1981;College Degree;Single;58684;0;0;6/3/21;71;479;35;179;28;7;85;1;5;3;12;2;0;1;0;0;0;0;Spain
246;1965;College Degree;Single;66480;1;1;5/8/21;71;199;9;57;20;21;6;7;4;1;7;4;0;0;0;0;0;0;United States
4796;1952;College Degree;Divorced;49638;0;1;4/4/21;71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;United States
4725;1950;Doctorate;Married;50616;0;1;4/7/21;71;30;2;25;0;1;9;1;1;1;4;2;0;0;0;0;0;0;United States
3286;1967;Doctorate;Divorced;26642;1;0;3/1/18;71;13;2;15;2;2;8;2;2;0;3;6;0;0;0;0;0;0;United States
10680;1986;College Degree;Married;33235;1;0;2/5/18;71;45;0;16;2;1;6;1;3;0;3;7;0;0;0;0;0;0;United States
4297;1969;College Degree;Married;23228;1;0;1/3/21;71;13;2;18;6;1;0;2;2;0;3;8;0;0;0;0;0;0;Argentina
7327;1959;Doctorate;Single;36732;1;1;12/7/23;71;21;5;3;10;1;7;3;1;1;4;2;0;0;0;0;0;0;United States
1553;1946;College Degree;Married;82657;0;0;9/3/23;71;966;168;672;246;105;126;1;7;5;10;4;0;1;0;1;0;0;Germany
1665;1964;Doctorate;Divorced;64140;0;2;9/4/23;71;1459;0;61;0;15;215;5;2;5;6;5;1;0;1;0;1;1;Spain
10640;1974;College Degree;Married;44392;1;1;9/5/20;71;87;5;71;7;12;29;5;4;1;4;7;0;0;0;0;0;0;United States
7620;1990;Elementary School;Single;16185;1;0;8/5/20;71;5;11;16;21;8;45;2;2;2;2;8;0;0;0;0;0;0;Argentina
7761;1978;High School;Married;38702;1;0;8/1/20;71;13;11;24;13;8;40;2;3;0;4;6;0;0;0;0;0;0;Brazil
5062;1963;Doctorate;Single;54072;1;1;7/3/23;71;35;0;4;0;0;0;1;2;0;2;8;0;0;0;0;0;0;Spain
6349;1987;Master's Degree;Divorced;61787;0;0;7/6/20;71;621;73;414;78;48;85;1;8;4;6;5;0;0;0;0;0;0;United States
3386;1992;College Degree;Single;34935;0;0;6/1/23;71;34;4;66;3;10;20;1;2;1;4;7;0;0;0;0;0;0;United States
8175;1992;College Degree;Single;34935;0;0;6/1/23;71;34;4;66;3;10;20;1;2;1;4;7;0;0;0;0;0;0;Spain
6245;1950;Doctorate;Married;59292;0;1;6/7/23;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;United States
8780;1950;Doctorate;Married;59292;0;1;6/7/23;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;United States
2276;1955;College Degree;Single;57959;0;1;5/2/20;71;430;16;322;43;24;33;5;4;7;11;3;0;0;0;0;0;0;United States
1172;1983;Doctorate;Single;92491;0;0;5/1/20;71;979;44;935;29;25;22;1;7;5;12;3;0;1;1;1;0;1;United States
3225;1984;Master's Degree;Single;42207;1;0;4/1/20;71;116;11;72;3;17;46;4;4;1;5;6;1;0;0;0;0;1;United States
8629;1956;College Degree;Divorced;46984;1;1;3/3/23;71;19;1;10;2;1;8;1;1;0;3;5;0;0;0;0;0;0;Chile
798;1987;College Degree;Single;23442;1;0;12/4/22;71;2;0;6;8;6;5;1;1;0;3;7;0;0;0;0;0;0;United States
269;1963;Doctorate;Single;46757;0;1;11/3/22;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;United States
8213;1980;High School;Married;14515;1;0;11/9/19;71;6;4;9;6;36;35;4;2;2;3;7;0;0;0;0;0;1;United States
10245;1986;High School;Single;80910;0;0;10/8/22;71;160;80;369;67;39;41;1;3;3;8;1;0;0;0;0;0;0;United States
2447;1979;College Degree;Married;30545;1;0;10/2/22;71;4;12;15;19;7;12;2;2;0;3;7;0;0;0;0;0;0;Argentina
9817;1970;Master's Degree;Single;44802;0;0;8/4/22;71;853;10;143;13;10;20;2;9;4;12;8;0;0;0;0;0;0;Argentina
1371;1976;College Degree;Single;79941;0;0;6/3/21;72;123;164;266;227;30;174;1;2;4;9;1;0;0;0;0;0;0;Brazil
8093;1969;Master's Degree;Single;79734;0;0;6/3/21;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;United States
713;1977;Master's Degree;Single;50353;0;0;6/8/18;72;141;15;153;67;31;35;1;4;4;6;3;0;0;0;0;0;0;United States
11051;1956;Doctorate;Married;77376;1;1;5/10/18;72;492;19;110;16;12;12;4;6;3;10;4;0;0;0;0;0;0;Chile
5545;1972;Doctorate;Single;78075;0;0;4/5/18;72;572;8;259;34;35;80;1;3;5;5;1;0;0;0;0;0;0;United States
5283;1976;Doctorate;Single;42473;1;1;2/2/21;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;United States
5010;1988;College Degree;Single;25008;1;0;2/2/18;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;United States
7495;1948;Doctorate;Single;56223;0;1;12/5/22;72;77;28;31;16;0;4;2;2;1;5;4;0;0;0;0;0;0;United States
4368;1980;College Degree;Single;47850;1;0;12/3/20;72;42;7;43;20;12;10;1;3;0;4;6;0;0;0;0;0;0;United States
6303;1986;Doctorate;Married;91820;0;0;11/4/23;72;410;73;747;76;161;30;0;5;5;12;1;0;0;0;0;0;0;Chile
1030;1965;Doctorate;Single;40637;1;1;7/2/23;72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;Spain
10364;1959;College Degree;Divorced;23295;0;0;7/7/23;72;0;0;1;2;12;5;1;1;0;2;8;0;0;0;0;0;0;United States
6945;1952;College Degree;Single;84574;0;0;6/4/20;72;387;20;713;38;54;163;1;9;11;11;5;0;0;0;0;0;0;United States
8562;1969;College Degree;Married;54165;0;0;5/1/23;72;127;4;73;15;6;11;1;2;1;7;2;0;0;0;0;0;0;United States
2918;1981;College Degree;Divorced;28510;1;1;4/7/23;72;44;5;19;0;4;19;3;2;0;4;5;0;0;0;0;0;0;United States
9167;1956;College Degree;Single;67131;0;1;3/3/23;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;United States
4743;1969;Doctorate;Single;56242;0;1;3/3/20;72;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;Portugal
10742;1983;Doctorate;Single;86580;0;0;2/3/23;72;532;21;127;26;20;20;0;4;2;5;1;0;0;1;0;0;0;United States
10965;1955;College Degree;Married;76005;0;0;2/4/23;72;983;20;389;240;50;40;1;3;5;13;6;0;0;0;1;0;0;United States
7129;1962;Doctorate;Single;54693;0;1;2/2/23;72;686;17;142;23;26;35;8;6;4;13;6;0;0;0;0;0;0;United States
3732;1955;Master's Degree;Single;52750;0;1;2/4/20;72;393;0;239;90;69;69;6;5;7;9;4;0;0;0;0;0;0;Chile
7124;1968;College Degree;Divorced;36997;1;1;2/1/20;72;43;4;12;8;0;27;5;2;1;4;5;0;0;0;0;0;0;Chile
10686;1965;Doctorate;Married;34230;1;1;12/3/22;72;15;0;4;0;0;2;1;1;0;2;7;0;0;0;0;0;0;United States
7247;1960;College Degree;Divorced;47916;0;1;11/4/22;72;505;0;26;0;0;75;5;7;4;6;6;0;1;0;0;0;0;Germany
1513;1979;High School;Married;60839;1;1;8/3/22;72;600;21;128;223;150;128;13;2;2;12;8;0;0;0;0;0;0;United States
460;1972;Doctorate;Single;79930;0;0;8/8/19;72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;Spain
6653;1970;Doctorate;Single;55158;1;1;7/2/22;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;1;United States
9400;1958;High School;Single;85485;0;0;6/4/21;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;United States
7106;1943;Doctorate;Single;75865;0;0;3/8/21;73;483;0;591;156;0;12;1;3;5;10;1;0;0;0;0;0;0;United States
4252;1965;College Degree;Single;44375;0;1;3/4/21;73;213;5;28;7;7;41;1;4;1;6;5;0;0;0;0;0;0;United States
9240;1971;Doctorate;Single;60504;0;1;2/7/18;73;458;0;24;6;4;34;2;6;2;8;6;0;0;0;0;0;0;United States
10770;1959;College Degree;Single;65492;0;0;1/3/21;73;247;161;295;210;85;47;2;4;7;13;2;0;0;0;0;0;0;Chile
176;1980;High School;Single;67506;0;1;1/2/18;73;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;United States
6870;1959;Doctorate;Divorced;68805;0;1;9/2/23;73;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;United States
143;1970;College Degree;Single;61209;0;0;8/4/23;73;466;0;224;119;49;99;1;5;3;4;2;0;0;0;0;0;0;Portugal
6445;1967;College Degree;Married;66825;0;0;7/2/23;73;243;101;405;29;40;40;1;4;5;6;2;0;0;0;0;0;0;Spain
4278;1983;Doctorate;Single;87188;0;0;6/3/20;73;910;111;724;49;74;55;1;10;2;6;3;0;0;0;0;0;1;Argentina
6906;1953;Master's Degree;Divorced;84953;0;0;6/3/20;73;167;48;602;63;72;72;1;3;10;4;2;0;1;1;1;0;1;United States
4637;1954;Doctorate;Single;74637;0;0;5/5/22;73;960;64;464;146;0;16;1;6;9;9;3;0;0;0;1;0;0;Spain
8690;1962;College Degree;Single;86111;0;0;4/1/23;73;399;28;756;36;40;126;1;5;7;10;2;0;0;0;0;0;0;Chile
1173;1947;Master's Degree;Married;77632;0;0;3/10/20;73;1200;105;758;0;42;147;1;4;2;6;2;0;1;1;0;0;1;United States
1928;1973;College Degree;Single;31814;1;0;2/9/20;73;35;3;20;4;1;20;2;2;0;3;9;1;0;0;0;0;0;Spain
9029;1972;Doctorate;Single;70116;0;0;1/3/23;73;707;44;603;95;58;29;1;2;8;12;1;0;0;0;0;0;0;United States
10299;1969;Doctorate;Single;48240;0;0;11/9/19;73;389;91;248;64;49;41;3;6;3;13;5;0;0;0;0;0;1;United States
9246;1985;Master's Degree;Married;40101;1;0;10/2/22;73;171;3;129;26;24;62;4;6;1;6;7;0;0;0;0;0;0;Argentina
4943;1953;College Degree;Single;70503;0;0;9/2/22;73;1379;33;216;0;33;66;1;2;4;9;6;0;1;1;0;0;0;United States
4122;1975;College Degree;Single;79205;0;0;8/9/22;73;504;23;117;179;28;44;1;6;5;4;4;0;0;0;1;0;1;United States
2853;1980;College Degree;Single;51766;1;0;3/11/18;74;60;51;87;6;20;51;2;4;2;4;5;0;0;0;0;0;0;Chile
902;1980;College Degree;Married;62994;1;0;3/4/18;74;224;12;48;4;12;12;1;6;2;4;6;0;0;0;0;0;0;Chile
1672;1974;Doctorate;Married;65640;0;1;3/1/18;74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;Spain
7254;1969;College Degree;Married;38361;1;0;12/3/23;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;Spain
8775;1969;College Degree;Married;38361;1;0;12/3/23;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;Brazil
9543;1985;College Degree;Single;19986;1;0;11/2/23;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;United States
7093;1985;College Degree;Single;19986;1;0;11/2/23;74;3;6;5;0;2;6;1;0;0;3;7;0;0;0;0;0;0;United States
2894;1985;College Degree;Single;72903;0;0;10/7/23;74;1067;138;750;0;19;39;1;7;5;8;4;0;1;1;1;0;1;United States
5956;1948;Doctorate;Divorced;45072;1;2;10/1/23;74;144;2;99;7;2;30;5;6;1;4;8;0;0;0;0;0;0;Brazil
1921;1967;Doctorate;Single;59062;2;1;10/3/20;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;United States
5057;1961;Master's Degree;Single;61794;0;1;9/2/23;74;264;47;188;54;47;11;2;4;4;10;2;0;0;0;0;0;0;United States
10260;1965;Master's Degree;Married;45143;0;1;8/3/23;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;United States
2262;1965;Master's Degree;Married;45143;0;1;8/3/23;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;Spain
7930;1969;Master's Degree;Single;26877;0;0;8/1/23;74;101;13;76;20;18;40;2;3;1;6;6;0;0;0;0;0;0;United States
1461;1965;Doctorate;Divorced;36921;1;1;7/1/23;74;17;1;12;3;1;4;2;2;0;3;7;0;0;0;0;0;0;Chile
7514;1956;High School;Married;54342;1;1;7/3/20;74;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;Brazil
6461;1969;Master's Degree;Single;62772;0;1;5/1/23;74;581;49;157;43;8;108;1;5;6;11;2;0;1;0;0;0;0;United States
257;1959;Doctorate;Single;75032;0;1;4/1/23;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;United States
9460;1963;College Degree;Single;22419;0;0;4/5/22;74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;United States
3855;1963;College Degree;Single;22419;0;0;4/5/22;74;30;3;47;19;21;42;1;3;2;2;8;0;0;0;0;0;0;Chile
367;1978;High School;Single;36550;1;0;2/1/23;74;47;90;94;123;103;120;5;9;1;5;9;0;0;0;0;0;0;Chile
9265;1953;College Degree;Single;75027;0;1;1/9/20;74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;Spain
1990;1974;Doctorate;Single;63159;0;0;11/5/19;74;965;34;586;89;86;37;1;3;5;8;3;1;0;0;0;0;0;United States
3594;1973;Master's Degree;Single;54108;1;1;11/5/19;74;539;6;91;8;6;97;13;8;2;9;8;0;0;0;0;0;0;Chile
9292;1952;College Degree;Single;81795;0;0;10/3/22;74;324;132;693;27;118;88;1;4;11;7;2;0;0;0;0;0;0;United States
6218;1965;College Degree;Single;59594;0;1;10/4/22;74;457;4;29;0;0;9;1;8;1;7;7;0;1;0;0;0;0;United States
6528;1982;Master's Degree;Married;18492;1;0;6/5/18;75;2;2;2;2;1;1;1;1;0;2;8;0;0;0;0;0;0;United States
10164;1958;College Degree;Single;94472;0;1;4/3/18;75;1017;33;417;108;100;16;1;5;5;5;5;0;1;1;0;0;0;United States
9937;1979;College Degree;Single;70337;0;0;1/2/18;75;187;81;149;25;43;91;1;2;2;12;1;0;0;0;0;0;0;Portugal
274;1973;College Degree;Single;34853;1;1;12/4/23;75;9;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;Germany
5250;1943;Master's Degree;Divorced;;0;0;10/2/23;75;532;126;490;164;126;126;1;5;5;11;1;0;0;1;0;0;1;Brazil
11010;1984;Doctorate;Single;16269;1;0;8/2/23;75;19;3;18;3;1;0;3;3;0;3;8;0;0;0;0;0;0;United States
6969;1982;College Degree;Married;50272;1;0;8/7/20;75;99;13;66;43;8;4;3;4;1;5;7;0;0;0;0;0;0;Brazil
10735;1971;College Degree;Single;22804;1;0;7/8/23;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;Spain
5068;1971;College Degree;Single;22804;1;0;7/8/23;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;United States
9974;1974;College Degree;Single;30631;1;0;7/11/20;75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;Spain
7053;1966;Doctorate;Single;78420;0;0;6/7/23;75;604;28;674;91;28;28;1;3;10;8;1;0;0;0;0;0;0;Spain
3179;1980;College Degree;Single;81741;0;0;6/1/23;75;249;153;940;58;134;38;0;6;6;7;2;0;0;0;0;0;0;United States
8082;1971;College Degree;Single;25721;1;0;5/1/23;75;1;3;6;3;6;15;1;1;1;2;7;0;0;0;0;0;1;Brazil
1362;1972;College Degree;Single;31907;0;0;3/4/20;75;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;0;Germany
6768;1962;College Degree;Divorced;37859;1;2;1/11/20;75;22;1;8;2;1;2;2;1;0;3;8;0;0;0;0;0;0;Chile
2375;1972;College Degree;Married;30261;1;2;9/4/22;75;8;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;United States
6856;1979;College Degree;Married;21645;1;0;9/3/19;75;14;0;23;4;5;19;3;3;0;3;9;0;0;0;0;0;1;Germany
4066;1978;High School;Divorced;21282;1;0;5/11/18;76;1;5;8;4;8;20;2;2;1;2;6;0;0;0;0;0;0;United States
4333;1954;College Degree;Married;32144;1;1;3/4/21;76;41;0;10;0;0;3;4;2;1;3;7;0;1;0;0;0;0;Argentina
2948;1954;Master's Degree;Divorced;62637;0;1;3/1/18;76;104;12;48;4;12;5;1;2;2;5;2;0;0;0;0;0;0;Chile
4927;1971;College Degree;Married;16626;2;0;1/3/21;76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;Spain
